"","Slot","","Recipe Code","Recipe Name","","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W43","304","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W43","305","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W43","306","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W43","307","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W43","308","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W43","309","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W43","310","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W43","311","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W43","312","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W43","313","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W43","314","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W43","315","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","16"
"W43","316","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W43","317","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W43","318","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W44","301","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","302","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","303","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","304","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","305","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","48"
"W44","306","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","307","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","308","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","309","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","32"
"W44","310","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","311","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","312","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","32"
"W44","313","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","314","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","32"
"W44","315","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","32"
"W44","316","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","317","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W44","318","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","16"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W45","301","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","302","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","48"
"W45","303","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","304","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","305","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","306","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","16"
"W45","307","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","308","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W45","309","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","310","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W45","311","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","312","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","313","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","314","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W45","315","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","316","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","317","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W45","318","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W46","301","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W46","302","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","303","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","304","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","305","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","306","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","307","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","308","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W46","309","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","310","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W46","311","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W46","312","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","313","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W46","314","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","315","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W46","316","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","317","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W46","318","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W47","301","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","302","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","303","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","304","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W47","305","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","306","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","307","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","308","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W47","309","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","310","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W47","311","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","312","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","313","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W47","314","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","315","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W47","316","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"W47","317","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","TRUE","32"
"W47","318","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#DIV/0!","#N/A","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W48","301","FE0628","FE0628B","","","Chicken breast","No","Yes","Yes","FE0628","#REF!","€5.53","TRUE","32"
"W48","302","FE0426","FE0426B","Grillet kyllingefilet og kartoffel-porremos","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","FALSE","0"
"W48","303","FE0713","FE0713A","","","Ground beef","Yes","No","No","FE0713","€3.45","€5.17","FALSE","0"
"W48","304","FE4040","FE4040B","Kylling i cremet basilikumssauce","Chicken in creamy basil sauce","Chicken breast","Yes","No","Yes","FE4040","#REF!","€5.29","TRUE","16"
"W48","305","FE4001","FE4001B","","","Chicken breast","No","Yes","Yes","FE4001","#REF!","€5.53","TRUE","32"
"W48","306","FE0198","FE0198C","","","Chicken breast","Yes","No","Yes","FE0198","#REF!","€5.73","FALSE","0"
"W48","307","FE4022","FE4022B","Svinemørbrad med sort peber og salvie","Pork tenderloin with black pepper and sage","Pork tenderloin","Yes","No","Yes","FE4022","#REF!","€5.96","TRUE","16"
"W48","308","FE4039","FE4039C","Laks i cremet gochugaru sauce","Salmon in creamy gochugaru sauce","Salmon","Yes","No","No","FE4039","#REF!","€8.31","TRUE","32"
"W48","309","FE0425","FE0425C","","","Vegan","No","No","No","FE0425","#REF!","€5.64","TRUE","32"
"W48","310","FE0516","FE0516A","Trottole i soltørret tomatsauce ","Sun-dried tomato trottole","Vegetarian","No","No","No","FE0516","#REF!","€4.15","FALSE","0"
"W48","311","FE0047","FE0047G","Oksekøds- og pebergryde ","Beef & pepper casserole","Ground beef","No","Yes","No","FE0047","€3.16","€4.96","FALSE","0"
"W48","312","FE1320","FE1320C","Laks med aji verde","Ají Verde Salmon","Salmon","No","No","Yes","FE1320","€3.63","€8.03","FALSE","0"
"W48","313","FE0322","FE0322O","Kylling med syrnet fløde og purløg","Sour Cream & Chive Chicken","Chicken breast","No","Yes","Yes","FE0322","#REF!","€5.53","FALSE","0"
"W48","314","FE1351","FE1351C","Pulled chicken med pasta, cheddar og rød peberfrugt","Cheddar & Red Pepper Chicken Thigh Pasta","Shredded chicken","No","Yes","Yes","FE1351","€3.37","#N/A","FALSE","0"
"W48","315","FE1346","FE1346B","Pulled beef med cremet parmesan og hvidløg","Parmesan & Garlic Cream Pulled Beef","Shredded beef","No","No","Yes","FE1346","#REF!","€5.80","FALSE","0"
"W48","316","FE0970","FE0970B","Kylling i Emmental-fondue med karamelliseret løg","Caramelized Onion & Emmental Fondue Chicken","Chicken breast","Yes","No","Yes","FE0970","#REF!","€6.21","FALSE","0"
"W48","317","FE4060","FE4060A","Svinemørbrad med artiskok og spinat ","Artichoke & Spinach Pork tenderloin","Pork tenderloin","Yes","No","Yes","FE4060","#REF!","€5.44","FALSE","0"
"W48","318","FE1072","FE1072A","","","Pork tenderloin","No","Yes","No","FE1072","#REF!","€5.28","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W49","301","FE0224","FE0224C","Kylling à la Florentine","Chicken à la Florentine","Chicken breast","No","Yes","Yes","FE0224","#REF!","€5.41","FALSE","0"
"W49","302","FE4015","FE4015A","Grillet kylling og ratatouille","Grilled chicken and ratatouille","Chicken breast","No","Yes","Yes","FE4015","#REF!","€5.56","FALSE","0"
"W49","303","FE0849","FE0849A","Squash-spaghetti bolognese","Courgette-spaghetti bolognese","Ground beef","Yes","No","No","FE0849","#REF!","€5.59","FALSE","0"
"W49","304","FE4053","FE4053A","","","Diced chicken","Yes","No","Yes","FE4053","#REF!","€5.64","FALSE","0"
"W49","305","FE0271","FE0271B","Kylling i tranebærsauce","Cranberry Chicken ","Chicken breast","No","Yes","Yes","FE0271","#REF!","€5.36","FALSE","0"
"W49","306","FE0129","FE0129G","Peruviansk inspireret kyllingebryst","Peruvian style chicken breast","Chicken breast","Yes","No","No","FE0129","€3.47","€5.70","FALSE","0"
"W49","307","FE4060","FE4060A","Svinemørbrad med artiskok og spinat ","Artichoke & Spinach Pork tenderloin","Pork tenderloin","Yes","No","Yes","FE4060","#REF!","€5.44","FALSE","0"
"W49","308","FE0972","FE0972B","Laks Piccata ","Salmon Piccata","Salmon","Yes","No","No","FE0972","#REF!","€7.70","FALSE","0"
"W49","309","FE0090","FE0090C","Squash- og peberfrugtsratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","FALSE","0"
"W49","310","FE0031","FE0031B","","","Vegetarian","No","No","No","FE0031","€3.29","€4.57","FALSE","0"
"W49","311","FE1345","FE1345A","Pulled beef & pasta i ostesauce","Pulled beef & pasta in cheese sauce","Shredded beef","No","No","Yes","FE1345","#REF!","€6.01","FALSE","0"
"W49","312","FE4044","FE4044C","Laks på tomatrisotto","Salmon on tomato risotto","Salmon","No","No","Yes","FE4044","€3.49","€8.03","FALSE","0"
"W49","313","FE4064","FE4064A","Grillet kylling med ingefær og hvidløg","Ginger Garlic Grilled Chicken","Chicken breast","No","No","Yes","FE4064","€3.62","€5.71","FALSE","0"
"W49","314","FE1404","FE1404A","Bulgogi bowl med strimlet oksekød","Bulgogi Shredded Beef Bowl","Shredded beef","No","Yes","Yes","FE1404","€3.37","€5.69","FALSE","0"
"W49","315","FE1506","FE1506A","Fajita-inspireret pulled beef & queso","Fajita-Style Shredded Beef & Queso","Shredded beef","No","Yes","No","FE1506","€3.48","€5.74","FALSE","0"
"W49","316","FE0024","FE0024E","Kylling i cremet tomatsauce","Chicken in tomato cream sauce","Chicken breast","Yes","No","No","FE0024","#REF!","€5.58","FALSE","0"
"W49","317","FE0169","FE0169H","Svinemørbrad i cremet hvidløg-sennepssauce","Pork tenderloin in creamy garlic-mustard sauce","Pork tenderloin","Yes","No","Yes","FE0169","€3.42","€5.46","FALSE","0"
"W49","318","16","16","","","#N/A","#N/A","#N/A","#N/A","16","#DIV/0!","#N/A","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W50","301","FE0426","FE0426B","Grillet kyllingefilet og kartoffel-porremos","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","FALSE","0"
"W50","302","FE4001","FE4001B","","","Chicken breast","No","Yes","Yes","FE4001","#REF!","€5.53","FALSE","0"
"W50","303","FE0746","FE0746A","Krydret hakket oksekød med jalapenos","Spicy ground beef with jalapenos","Ground beef","Yes","No","No","FE0746","#REF!","€5.76","FALSE","0"
"W50","304","FE4023","FE4023B","Kylling i purløg-flødesauce","Chicken in chive cream sauce","Chicken breast","Yes","No","Yes","FE4023","#REF!","€5.72","FALSE","0"
"W50","305","FE4014","FE4014B","Cremet basilikumrisotto med kylling","Creamy basil risotto with chicken","Chicken breast","No","Yes","Yes","FE4014","#REF!","€5.54","FALSE","0"
"W50","306","FE0472","FE0472B","Indisk-inspireret butter chicken","Indian style butter chicken","Diced chicken","Yes","No","Yes","FE0472","#REF!","€5.69","FALSE","0"
"W50","307","FE4006","FE4006A","Svinemørbrad i soltørret tomatsauce","Pork tenderloin in sundried tomato sauce","Pork tenderloin","Yes","No","Yes","FE4006","#REF!","€5.22","FALSE","0"
"W50","308","FE1031","FE1031A","Laks med dijonnaise","Salmon Dijonnaise","Salmon","Yes","No","Yes","FE1031","#REF!","€7.62","FALSE","0"
"W50","309","FE0121","FE0121B","","","Vegetarian","No","No","No","FE0121","#REF!","€4.46","FALSE","0"
"W50","310","FE0090","FE0090C","Squash- og peberfrugtsratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","FALSE","0"
"W50","311","FE4065","FE4065A","Chili med oksekød og sorte bønner","Spicy Beef & Black Bean Chili","Ground beef","No","No","No","FE4065","#REF!","€5.77","FALSE","0"
"W50","312","FE1465","FE1465A","Laks med mangosalsa i caribisk stil","Caribbean Mango Salsa Salmon","Salmon","No","No","Yes","FE1465","#REF!","€7.79","FALSE","0"
"W50","313","FE0673","FE0673B","Thai-inspireret kylling med peanutsauce","Thai style chicken and peanut sauce","Chicken breast","No","No","Yes","FE0673","#REF!","€5.65","FALSE","0"
"W50","314","FE1451","FE1451A","Vestfrikansk-inspireret peanut-kyllingecurry","West African Style Chicken Peanut Curry","Diced chicken","No","Yes","Yes","FE1451","#REF!","€5.77","FALSE","0"
"W50","315","FE4063","FE4063A","Pulled beef med cheddar","Cheddar pulled beef","Shredded beef","Yes","No","Yes","FE4063","#REF!","€5.55","FALSE","0"
"W50","316","FE0025","FE0025M","Kylling i citron- og kaperssauce","Chicken in lemon-capers sauce","Chicken breast","Yes","No","No","FE0025","#REF!","€5.79","FALSE","0"
"W50","317","FE4020","FE4020A","Grillet svinemørbrad med broccoli i pebersauce","Grilled pork tenderloin with broccoli in peppersauce","Pork tenderloin","Yes","No","Yes","FE4020","#REF!","€5.80","FALSE","0"
"W50","318","FE0890","FE0890B","Svinemørbrad med æble-sennepssauce ","Pork tenderloin with apple-mustard sauce","Pork tenderloin","No","Yes","Yes","FE0890","#REF!","€5.24","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W51","301","FE0322","FE0322O","Kylling med syrnet fløde og purløg","Sour Cream & Chive Chicken","Chicken breast","No","Yes","Yes","FE0322","#REF!","€5.53","FALSE","0"
"W51","302","FE4015","FE4015A","Grillet kylling og ratatouille","Grilled chicken and ratatouille","Chicken breast","No","Yes","Yes","FE4015","#REF!","€5.56","FALSE","0"
"W51","303","FE0745","FE0745B","Oksekød med blomkålsmos","Beef with cauliflower mash","Shredded beef","Yes","No","Yes","FE0745","#REF!","€5.85","FALSE","0"
"W51","304","FE0198","FE0198D","Spicy kylling med jalapeño, lime og cheddar","Spicy chicken with jalapeño, lime and cheddar","Chicken breast","Yes","No","Yes","FE0198","#REF!","€5.73","FALSE","0"
"W51","305","FE0628","FE0628B","","","Chicken breast","No","Yes","Yes","FE0628","#REF!","€5.53","FALSE","0"
"W51","306","FE4040","FE4040B","Kylling i cremet basilikumssauce","Chicken in creamy basil sauce","Chicken breast","Yes","No","Yes","FE4040","#REF!","€5.29","FALSE","0"
"W51","307","FE4010","FE4010B","Grillet svinemørbrad og tomatsmør","Grilled pork tenderloin and tomato butter","Pork tenderloin","Yes","No","Yes","FE4010","#REF!","€5.81","FALSE","0"
"W51","308","FE0972","FE0972B","Laks Piccata ","Salmon Piccata","Salmon","Yes","No","No","FE0972","#REF!","€7.70","FALSE","0"
"W51","309","FE0425","FE0425C","","","Vegan","No","No","No","FE0425","#REF!","€5.64","FALSE","0"
"W51","310","FE0516","FE0516A","Trottole i soltørret tomatsauce ","Sun-dried tomato trottole","Vegetarian","No","No","No","FE0516","#REF!","€4.15","FALSE","0"
"W51","311","FE1345","FE1345A","Pulled beef & pasta i ostesauce","Pulled beef & pasta in cheese sauce","Shredded beef","No","No","Yes","FE1345","#REF!","€6.01","FALSE","0"
"W51","312","FE1145","FE1145B","Ovnbagt laks med dild-yoghurtsauce","Roasted Salmon & Dill Yogurt","Salmon","No","No","Yes","FE1145","#REF!","€7.21","FALSE","0"
"W51","313","FE4067","FE4067A","Honning-miso kylling med ris og forårsløg","Honey Miso Chicken & Scallion Rice","Diced chicken","No","Yes","Yes","FE4067","#REF!","€5.57","FALSE","0"
"W51","314","FE1068","FE1068A","Marokkansk-inspirerede kyllingeoverlår i tomatsauce","Moroccan-style chicken thighs & tomato sauce","Shredded chicken","No","Yes","Yes","FE1068","#REF!","€4.74","FALSE","0"
"W51","315","FE1422","FE1422A","Thai-inspireret gul karry med kylling og ingefærris","Thai Style Yellow Curry Chicken & Ginger Rice","Diced chicken","No","No","Yes","FE1422","#REF!","€6.21","FALSE","0"
"W51","316","FE0024","FE0024E","Kylling i cremet tomatsauce","Chicken in tomato cream sauce","Chicken breast","Yes","No","No","FE0024","#REF!","€5.58","FALSE","0"
"W51","317","FE4048","FE4048A","","","Pork tenderloin","No","Yes","Yes","FE4048","#REF!","€5.48","FALSE","0"
"W51","318","FE1072","FE1072A","","","Pork tenderloin","No","Yes","No","FE1072","#REF!","€5.28","FALSE","0"
"Week","Slot","","Recipe Code","Recipe Name","Recipe Name
English","Protein Type","Keto","Low Calorie","High Protein","","Recipe Score","Cost","Order","Order Amount"
"W52","301","FE4014","FE4014B","Cremet basilikumrisotto med kylling","Creamy basil risotto with chicken","Chicken breast","No","Yes","Yes","FE4014","#REF!","€5.54","FALSE","0"
"W52","302","FE0224","FE0224C","Kylling à la Florentine","Chicken à la Florentine","Chicken breast","No","Yes","Yes","FE0224","#REF!","€5.41","FALSE","0"
"W52","303","FE0746","FE0746A","Krydret hakket oksekød med jalapenos","Spicy ground beef with jalapenos","Ground beef","Yes","No","No","FE0746","#REF!","€5.76","FALSE","0"
"W52","304","FE0970","FE0970B","Kylling i Emmental-fondue med karamelliseret løg","Caramelized Onion & Emmental Fondue Chicken","Chicken breast","Yes","No","Yes","FE0970","#REF!","€6.21","FALSE","0"
"W52","305","FE0426","FE0426B","Grillet kyllingefilet og kartoffel-porremos","Grilled chicken fillet and potato leek mash","Chicken breast","No","Yes","Yes","FE0426","#REF!","€5.11","FALSE","0"
"W52","306","FE4038","FE4038B","Kylling i svampesauce     ","Chicken in mushroom sauce","Chicken breast","Yes","No","Yes","FE4038","#REF!","€5.49","FALSE","0"
"W52","307","FE4022","FE4022B","Svinemørbrad med sort peber og salvie","Pork tenderloin with black pepper and sage","Pork tenderloin","Yes","No","Yes","FE4022","#REF!","€5.96","FALSE","0"
"W52","308","FE4039","FE4039C","Laks i cremet gochugaru sauce","Salmon in creamy gochugaru sauce","Salmon","Yes","No","No","FE4039","#REF!","€8.31","FALSE","0"
"W52","309","FE0090","FE0090C","Squash- og peberfrugtsratatouille","Ratatouille of zucchini and pepper","Vegetarian","No","No","No","FE0090","#REF!","€3.97","FALSE","0"
"W52","310","FE0121","FE0121B","","","Vegetarian","No","No","No","FE0121","#REF!","€4.46","FALSE","0"
"W52","311","FE1346","FE1346B","Pulled beef med cremet parmesan og hvidløg","Parmesan & Garlic Cream Pulled Beef","Shredded beef","No","No","Yes","FE1346","#REF!","€5.80","FALSE","0"
